Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                               55850             camlList__iter_1061 <cycle 4> [90]
-----------------------------------------------
                               34088             camlLm_set__for_all_1482 <cycle 4> [317]
                                   1             camlOmake_cache__find_value_memo_1914 <cycle 4> [1085]
                                1325             camlOmake_cache__search_1871 <cycle 4> [608]
                                1437             camlOmake_build__process_initial_1895 <cycle 4> [448]
                                1875             camlOmake_build__enable_parent_1611 <cycle 4> [159]
                                3312             camlOmake_build__create_command_1345 <cycle 4> [456]
                               72470             camlOmake_target__search_irules_1093 <cycle 4> [334]
[317]    0.1    0.01    0.01   80420+34088   camlLm_set__for_all_1482 <cycle 4> [317]
                0.00    0.01    5862/5862        camlOmake_build__fun_2958 [444]
                0.00    0.00    1875/1875        camlOmake_build__fun_2879 [605]
                0.00    0.00   71845/71845       camlOmake_target__fun_1248 [1373]
                               71845             camlOmake_target__target_is_buildable_bound_1091 <cycle 4> [28]
                               23876             camlOmake_cache__fun_2691 <cycle 4> [332]
                               34088             camlLm_set__for_all_1482 <cycle 4> [317]
-----------------------------------------------
                                   1             camlOmake_rule__compile_glob_options_1661 <cycle 4> [2185]
                                1251             camlOmake_rule__normalize_pipe_1668 <cycle 4> [626]
                                3150             camlOmake_rule__eval_rule_1658 <cycle 4> [220]
[318]    0.1    0.00    0.02    4402         camlOmake_rule__glob_options_of_env_1660 <cycle 4> [318]
                0.00    0.02   13206/37410       camlOmake_env__venv_find_var_global_exn_2095 [188]
                0.00    0.00   13206/162478      camlOmake_env__venv_find_var_exn_2098 [433]
                0.00    0.00    4402/1283165     camlBytes__sub_1038 [89]
                0.00    0.00    4402/353930      camlList__rev_append_1029 [300]
                0.00    0.00    4402/4402        camlOmake_rule__search_1381 [1505]
                0.00    0.00    4402/4402        camlOmake_rule__glob_options_of_string_1377 [1504]
                                4402             camlOmake_eval__string_of_value_1141 <cycle 4> [180]
-----------------------------------------------
                0.01    0.01    9512/9512        camlLm_set__remove_1331 [320]
[319]    0.1    0.01    0.01    9512         camlLm_set__delete_1156 [319]
                0.00    0.00    8134/12369077     camlLm_hash__compare_1307 <cycle 3> [40]
                0.00    0.00    8127/12369077     camlLm_hash__compare_1438 <cycle 3> [59]
                0.00    0.00   21246/69787499     caml_apply2 <cycle 1> [46]
                0.00    0.00   12180/45472       camlOmake_build_util__compare_1214 [1393]
                0.00    0.00     920/10810       camlLm_lexer__compare_1487 [1446]
                0.00    0.00      19/570         camlOmake_ir_util__compare_1333 [1734]
-----------------------------------------------
                0.00    0.00       2/9512        camlOmake_build__invalidate_aux_1882 [979]
                0.00    0.00       9/9512        camlOmake_ir_free_vars__free_vars_exp_1097 <cycle 2> [868]
                0.00    0.00    1250/9512        camlOmake_build_util__fun_2155 <cycle 4> [494]
                0.00    0.00    2001/9512        camlLm_set__diff_1441 [491]
                0.00    0.01    6250/9512        camlOmake_build_util__dfs_sort_aux_1623 [149]
[320]    0.1    0.00    0.02    9512         camlLm_set__remove_1331 [320]
                0.01    0.01    9512/9512        camlLm_set__delete_1156 [319]
                0.00    0.00    5899/5899        camlLm_set__lift_black_1159 [1479]
                0.00    0.00    3129/3129        camlLm_set__lift_1158 [1554]
                0.00    0.00    1846/1846        camlLm_set__delete_min_1157 [1611]
-----------------------------------------------
                0.00    0.02       1/1           main [322]
[321]    0.1    0.00    0.02       1         caml_main [321]
                0.00    0.02     142/155         caml_page_table_add [295]
                0.00    0.00       1/1           caml_init_gc [703]
                0.00    0.00       1/1           caml_init_custom_operations [2209]
                0.00    0.00       1/1           caml_init_ieee_floats [2211]
                0.00    0.00       1/74650       caml_stat_alloc [1370]
                0.00    0.00       1/1           caml_ext_table_init [2207]
                0.00    0.00       1/1           caml_init_signals [2212]
                0.00    0.00       1/1           caml_ext_table_add [2206]
                0.00    0.00       1/1           caml_debugger_init [2204]
                0.00    0.00       1/1           caml_executable_name [2205]
                0.00    0.00       1/1           caml_sys_init [2221]
-----------------------------------------------
                                                 <spontaneous>
[322]    0.1    0.00    0.02                 main [322]
                0.00    0.02       1/1           caml_main [321]
                0.00    0.00       1/1           caml_sys_exit [2220]
-----------------------------------------------
                0.00    0.02   60533/60533       camlLm_string_util__scan_word_1283 [284]
[323]    0.1    0.00    0.02   60533         camlLm_string_util__wrap_prefix_1276 [323]
                0.01    0.00   50465/50465       camlOmake_eval__wrap_string_1481 [417]
                0.00    0.01   50465/1283165     camlBytes__sub_1038 [89]
-----------------------------------------------
                0.00    0.02    1850/1850        camlList__iter_1061 <cycle 4> [90]
[324]    0.1    0.00    0.02    1850         camlOmake_exec_local__wait_for_job_1293 [324]
                0.00    0.02    1850/1850        camlOmake_rule__eval_shell_wait_1370 [326]
                0.00    0.00    1850/2801521     caml_modify [123]
                0.00    0.00    1850/1850        camlOmake_rule__fun_2695 [1610]
                0.00    0.00    1850/1850        camlOmake_exec_local__command_code_1285 [1608]
-----------------------------------------------
                               91632             camlOmake_eval__collect_1542 <cycle 4> [189]
                              131431             camlOmake_eval__collect_1500 <cycle 4> [175]
[325]    0.1    0.01    0.01  223063         camlOmake_eval__eval_catenable_value_1158 <cycle 4> [325]
                0.00    0.00  223063/921441      camlOmake_eval__eval_value_1155 [282]
                0.00    0.00  223063/2351642     camlLm_position__string_pos_1078 [257]
                              236763             camlOmake_eval__eval_value_core_1154 <cycle 4> [401]
                               13700             camlOmake_eval__eval_value_delayed_1153 <cycle 4> [1027]
-----------------------------------------------
                0.00    0.02    1850/1850        camlOmake_exec_local__wait_for_job_1293 [324]
[326]    0.1    0.00    0.02    1850         camlOmake_rule__eval_shell_wait_1370 [326]
                0.00    0.02    1850/1850        camlOmake_shell_job__waitpid_2014 [327]
                0.00    0.00    1850/2351642     camlLm_position__string_pos_1078 [257]
-----------------------------------------------
                0.00    0.02    1850/1850        camlOmake_rule__eval_shell_wait_1370 [326]
[327]    0.1    0.00    0.02    1850         camlOmake_shell_job__waitpid_2014 [327]
                0.01    0.00    1250/1250        camlOmake_shell_job__job_of_pid_1988 [356]
                0.00    0.01    1250/1250        camlOmake_shell_job__wait_pid_1907 [454]
                0.00    0.00    1850/2351642     camlLm_position__string_pos_1078 [257]
-----------------------------------------------
                0.00    0.00       1/103992      camlOmake_builtin_io__fopen_1105 <cycle 4> [1014]
                0.00    0.00       1/103992      camlOmake_eval__collect_1425 <cycle 4> [142]
                0.00    0.00       1/103992      camlOmake_env__find_object_2056 <cycle 4> [363]
                0.00    0.00       1/103992      camlList__map_1040 <cycle 4> [71]
                0.00    0.00       2/103992      camlOmake_cache__stat_unix_node_1694 <cycle 4> [219]
                0.00    0.00       3/103992      camlOmake_build__build_target_2063 <cycle 4> [778]
                0.00    0.00       3/103992      camlOmake_eval__collect_1455 <cycle 4> [934]
                0.00    0.00       3/103992      camlOmake_cache__do_stat_unix_1688 <cycle 4> [107]
                0.00    0.00      10/103992      camlOmake_cache__list_directory_1973 <cycle 4> [576]
                0.00    0.00      11/103992      camlOmake_cache__stat_file_1663 <cycle 4> [72]
                0.00    0.00      20/103992      camlOmake_cache__stat_dir_1943 <cycle 4> [858]
                0.00    0.00      27/103992      camlOmake_env__add_ir_2030 <cycle 4> [793]
                0.00    0.00      31/103992      camlOmake_env__create_mode_1988 <cycle 4> [751]
                0.00    0.00      57/103992      camlOmake_env__find_ir_2051 <cycle 4> [226]
                0.00    0.00    1302/103992      camlOmake_shell_job__create_command_1705 <cycle 4> [487]
                0.00    0.00   14802/103992      camlOmake_node__updirs_generic_3361 <cycle 4> [336]
                0.00    0.01   87717/103992      camlOmake_node__relocate_generic_3373 [37]
[328]    0.1    0.00    0.02  103992         camlOmake_node__dir_contents_3405 [328]
                0.00    0.01  103992/1283165     camlBytes__sub_1038 [89]
